Term	list	set	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	database	direction
BioPlanet_2019.71	Apoptosis	21	242	5.41897003430973e-05	0.000759870273781232	0	0	2.85231962607528	28.0183918723486	APAF1;ROCK1;IRAK4;CFLAR;TNF;PSMB8;PIK3CG;PIK3R5;PSMB9;NFKBIA;IL1A;BCL2L11;CASP8;MYC;IL1B;IRF1;CASP4;CASP1;IRF5;MYD88;MCL1	BioPlanet_2019	up
BioPlanet_2019.72	T cell receptor signaling pathway	15	139	5.48752855689556e-05	0.000759870273781232	0	0	3.61548688105152	35.4695441705578	NCF2;NFATC1;TNF;PIK3CG;RHOA;VAV1;PIK3R5;NFKBIA;NRAS;PTPRC;TEC;LCP2;PTPN6;PDCD1;CARD11	BioPlanet_2019	up
BioPlanet_2019.73	Kit receptor signaling pathway	9	54	6.0464897281858e-05	0.000825801405342637	0	0	5.94668721109399	57.7628344492601	LYN;DOK1;TEC;INPP5D;BTK;MITF;PTPN6;JUNB;VAV1	BioPlanet_2019	up
BioPlanet_2019.74	T cell receptor signaling in naive CD8+ T cells	9	55	7.0210561816612e-05	0.000945945001772462	0	0	5.81710993501708	55.6349080896105	CD86;NRAS;PTPRC;ORAI1;LCP2;PTPN6;B2M;VAV1;CARD11	BioPlanet_2019	up
BioPlanet_2019.75	Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family	12	97	8.0625755035887e-05	0.00107178503694372	0	0	4.20841376798397	39.6672137451394	CTSA;BCL2L11;CASP8;CTSZ;CAPN3;CTSH;CTSE;HIF1A;CTSD;CTSS;CTSC;CTSB	BioPlanet_2019	up
BioPlanet_2019.76	Pathogenic Escherichia coli infection	9	57	9.36974349143782e-05	0.00122916240275836	0	0	5.57415254237288	51.7027160340342	TUBB6;ROCK1;ARPC1B;WAS;HCLS1;LY96;CD14;ARPC5;RHOA	BioPlanet_2019	up
BioPlanet_2019.77	Wnt interactions in lipid metabolism and immune response	8	45	9.6588915099567e-05	0.00125063829031517	0	0	6.42162162162162	59.3681909715484	KLF10;GPNMB;MYC;IL1B;LMO2;PLCG2;CYBB;IFI30	BioPlanet_2019	up
BioPlanet_2019.78	Senescence and autophagy	12	99	9.84927049111876e-05	0.00125893880508274	0	0	4.11124159282588	37.9283747350271	SH3GLB1;IL1A;CDKN1A;CEBPB;TGFB1;IL1B;IRF1;CREG1;CCL3;IRF5;IL6ST;SLC39A4	BioPlanet_2019	up
BioPlanet_2019.79	Ephrin receptor A forward pathway	7	34	0.000100159341761275	0.00126403624982267	0	0	7.69215452011151	70.8351142643209	LYN;FGR;HCK;ROCK1;PIK3CG;RHOA;PIK3R5	BioPlanet_2019	up
BioPlanet_2019.80	NOD signaling pathway	11	85	0.000105152278900156	0.00131046027579319	0	0	4.42683487196625	40.5502544631648	PYCARD;NFKBIA;CASP8;AIM2;CCL7;IL1B;CCL5;CASP4;CASP1;CCL2;TNF	BioPlanet_2019	up
BioPlanet_2019.81	Jak-STAT signaling pathway	18	199	0.000107307950088188	0.0013208151387398	0	0	2.97736533149171	27.2125469365425	PTPN18;CSF3R;IL10RB;IL10RA;PTPRO;CSF2RA;PIK3CG;PIK3R5;SOCS3;PTPRE;PTPRC;SOAT1;MYC;IL21R;IL12B;PTPN6;IL6ST;IL13RA1	BioPlanet_2019	up
BioPlanet_2019.82	CXCR4 signaling pathway	13	116	0.000115483060841023	0.00140410502022561	0	0	3.76468728832694	34.1321107535556	LYN;PIK3CG;RHOA;VAV1;PIK3R5;FGR;GNA13;HCK;PTPRC;RGS1;PTPN6;ITGA5;PLCB2	BioPlanet_2019	up
BioPlanet_2019.83	Interleukin-10 anti-inflammatory signaling pathway	5	16	0.000122615665389257	0.00147286528184445	0	0	13.4560768481136	121.19156091917	IL1A;IL10RB;IL10RA;HMOX1;TNF	BioPlanet_2019	up
BioPlanet_2019.84	Adipogenesis	14	133	0.00012607974540317	0.00149644650198763	0	0	3.51169163317501	31.5300602794332	CEBPA;CDKN1A;CEBPB;SMAD3;TGFB1;GADD45B;LPL;TNF;HIF1A;AGPAT2;SOCS3;PLIN2;IL6ST;LPIN2	BioPlanet_2019	up
BioPlanet_2019.85	Myc repressed pathway	10	73	0.00013303024053555	0.00156036646839934	0	0	4.72246717617088	42.1477082571173	CEBPA;CDKN1A;SPI1;SMAD3;MYC;SLC11A1;CCL5;IRF8;CFLAR;GTF2H2	BioPlanet_2019	up
BioPlanet_2019.86	RAGE pathway	9	60	0.000141044961325991	0.00163513751676759	0	0	5.24544548173661	46.5083848539943	TGFB1;IL1B;PDGFB;CCL2;CYBA;ITGA5;TNF;ICAM1;TLR2	BioPlanet_2019	up
BioPlanet_2019.87	Interleukin-27-mediated signaling events	6	26	0.000162496850110035	0.00186217654666328	0	0	8.89049079754601	77.5682158853718	TGFB1;IL1B;EBI3;IL12B;IL6ST;TNF	BioPlanet_2019	up
BioPlanet_2019.88	Cells and molecules involved in local acute inflammatory response	5	17	0.000169019117685033	0.00189339393631436	0	0	12.3340990301174	107.1278014253	IL1A;SELPLG;ITGB2;TNF;ICAM1	BioPlanet_2019	up
BioPlanet_2019.89	Inflammasomes	5	17	0.000169019117685033	0.00189339393631436	0	0	12.3340990301174	107.1278014253	P2RX7;PYCARD;AIM2;CASP1;TXNIP	BioPlanet_2019	up
BioPlanet_2019.90	Colorectal cancer	9	62	0.000182576642368708	0.00202254347157336	0	0	5.04698084135244	43.4461296546129	SMAD3;TGFB1;MYC;RAC2;PIK3CG;RHOA;TGFBR1;TGFBR2;PIK3R5	BioPlanet_2019	up
BioPlanet_2019.91	Pathways in cancer	24	325	0.000206634119880698	0.00224736058413469	0	0	2.39466761688169	20.3177031479391	CSF1R;CEBPA;CDKN1A;SPI1;CSF3R;SMAD3;TGFB1;PDGFB;MITF;HIF1A;CSF2RA;RHOA;PIK3CG;TGFBR1;RUNX1;PIK3R5;NFKB2;TGFBR2;NFKBIA;NRAS;CASP8;MYC;PLCG2;RAC2	BioPlanet_2019	up
BioPlanet_2019.92	IKK complex recruitment mediated by RIP1	4	10	0.000208090529619228	0.00224736058413469	0	0	19.710499490316	167.096495308783	TICAM2;LY96;CD14;TLR3	BioPlanet_2019	up
BioPlanet_2019.93	Signal transduction through IL-1R	7	38	0.000209633434628411	0.00224736058413469	0	0	6.69823100936524	56.7350220664032	NFKBIA;IL1A;IL1RN;TGFB1;IL1B;TNF;MYD88	BioPlanet_2019	up
BioPlanet_2019.94	CBL signaling regulation	5	18	0.000227717749634422	0.00241526166367574	0	0	11.3847331841206	95.4883525044155	LYN;HCK;SYK;BLNK;VAV1	BioPlanet_2019	up
BioPlanet_2019.95	Signaling events mediated by stem cell factor receptor (c-Kit)	8	52	0.000275470281053846	0.00289098810748088	0	0	5.39804195804196	44.2479162326918	LYN;DOK1;TEC;PTPRO;MITF;PTPN6;VAV1;SH2B2	BioPlanet_2019	up
BioPlanet_2019.96	Integrin beta-2 pathway	6	29	0.000308265675225823	0.00316846266185718	0	0	7.72966124299813	62.4908217092333	ITGAM;ITGB2;ITGAX;PLAUR;TGFBI;ICAM1	BioPlanet_2019	up
BioPlanet_2019.97	Sema4D in semaphorin signaling	6	29	0.000308265675225823	0.00316846266185718	0	0	7.72966124299813	62.4908217092333	CD72;PTPRC;ROCK1;SEMA4D;RAC2;RHOA	BioPlanet_2019	up
BioPlanet_2019.98	B lymphocyte cell surface molecules	4	11	0.00031850061819021	0.00320752642763272	0	0	16.8938401048493	136.027277025592	PTPRC;ITGB2;FCGR2B;ICAM1	BioPlanet_2019	up
BioPlanet_2019.99	TGF-beta signaling in gastrointestinal stem cells	4	11	0.00031850061819021	0.00320752642763272	0	0	16.8938401048493	136.027277025592	SMAD3;TGFB1;TGFBR1;TGFBR2	BioPlanet_2019	up
BioPlanet_2019.100	Interferon-gamma signaling pathway	11	97	0.000343620738436101	0.00342589876220793	0	0	3.806764674167	30.3626485025361	SOCS3;CEBPB;IL1B;IRF1;CASP1;IRF8;IRF5;PTPN6;IFI30;B2M;ICAM1	BioPlanet_2019	up
BioPlanet_2019.101	SMAD2/3 nuclear pathway	10	82	0.000351532131718542	0.00347007460716224	0	0	4.13022976680384	32.8485823614284	TGIF1;SKI;CDKN1A;CEBPB;SMAD3;ITGB5;CBFB;MYC;ATF3;RUNX1	BioPlanet_2019	up
BioPlanet_2019.102	Interleukin-3 regulation of hematopoietic cells	5	20	0.000390170474481976	0.00381372512802481	0	0	9.86574783052578	77.4355325519241	CD86;TGFB1;IL1B;CSF2RA;TNF	BioPlanet_2019	up
BioPlanet_2019.103	Urokinase-type plasminogen activator (uPA) and uPAR-mediated signaling	7	42	0.00039990885553537	0.00387096241717247	0	0	5.93149001536098	46.4096025033308	MMP12;ITGAM;TGFB1;ITGB5;ITGB2;PLAUR;ITGA5	BioPlanet_2019	up
BioPlanet_2019.104	Phospholipid metabolism	17	205	0.000460140721554341	0.00441115672490075	0	0	2.70204467753178	20.76245239445	CTSA;ASAH1;SPHK1;HEXA;GBA;PLD4;PLA2G4A;AGPAT2;PIK3CG;PIK3R5;SGPL1;INPP5D;LPCAT3;NEU1;ACER3;LPCAT2;LPIN2	BioPlanet_2019	up
BioPlanet_2019.105	D4-GDI signaling pathway	4	12	0.000465347823830815	0.0044185883843745	0	0	14.7813455657492	113.413205919667	CASP8;APAF1;ARHGDIB;CASP1	BioPlanet_2019	up
BioPlanet_2019.106	C-Myb transcription factor network	10	85	0.000470852690445025	0.00442868049409141	0	0	3.96440329218107	30.3711559456305	SKI;CEBPA;CSF1R;CDKN1A;CEBPB;NRAS;SPI1;MAF;MAT2A;MYC	BioPlanet_2019	up
BioPlanet_2019.107	Cytosolic sensors of pathogen-associated DNA	5	21	0.00049832786734069	0.00464329797886606	0	0	9.24866003062787	70.3291445818681	ZBP1;NFKBIA;RIPK3;TLR3;NFKB2	BioPlanet_2019	up
BioPlanet_2019.108	Bacterial invasion of epithelial cells	9	71	0.000515665926031348	0.00476036044678939	0	0	4.31234156767235	32.6446474610454	ARPC1B;WAS;HCLS1;ITGA5;ARPC5;WASF2;PIK3CG;RHOA;PIK3R5	BioPlanet_2019	up
BioPlanet_2019.109	Acute myeloid leukemia	8	57	0.000523710375735719	0.00479026829916066	0	0	4.84596546310832	36.6091937624683	CEBPA;NRAS;SPI1;MYC;EIF4EBP1;PIK3CG;RUNX1;PIK3R5	BioPlanet_2019	up
BioPlanet_2019.110	Syndecan 4 pathway	6	32	0.000540797140042313	0.00490158862383805	0	0	6.83671543180746	51.4289615863588	SDCBP;TNFRSF13B;CCL5;ITGA5;TFPI;RHOA	BioPlanet_2019	up
BioPlanet_2019.111	MHC class II antigen presentation	11	103	0.000577108843630086	0.00518358123512789	0	0	3.55738861635643	26.5291532922572	CTSA;CD74;CTSL;CTSH;IFI30;CTSE;CTSD;CTSS;CTSC;LGMN;CTSB	BioPlanet_2019	up
BioPlanet_2019.112	Integrin signaling pathway	14	155	0.000616143284744215	0.00545012914768905	0	0	2.96037619488128	21.8831926527003	VASP;ROCK1;ARPC1B;WAS;RHOH;ARPC5;RHOA;NRAS;PTPRC;PLCG2;TSPAN4;RAC2;CAPN3;RHOQ	BioPlanet_2019	up
BioPlanet_2019.113	Interleukin-3 signaling pathway	7	45	0.000617717746929651	0.00545012914768905	0	0	5.46236559139785	40.3640354183537	CD86;LYN;HCK;TGFB1;SYK;INPP5D;PTPN6	BioPlanet_2019	up
BioPlanet_2019.114	Keap1-Nrf2 pathway	4	13	0.000654738130885668	0.00551422165684663	0	0	13.1382942575603	96.3204508928771	CEBPB;MAF;HMOX1;NFE2L2	BioPlanet_2019	up
BioPlanet_2019.115	PI3K class IB pathway	4	13	0.000654738130885668	0.00551422165684663	0	0	13.1382942575603	96.3204508928771	NRAS;INPP5D;PIK3CG;PIK3R5	BioPlanet_2019	up
BioPlanet_2019.116	Signal regulatory protein (SIRP) family interactions	4	13	0.000654738130885668	0.00551422165684663	0	0	13.1382942575603	96.3204508928771	TYROBP;PTPN6;FYB;SKAP2	BioPlanet_2019	up
BioPlanet_2019.117	Interleukin-1-beta (IL-1b) processing pathway	3	6	0.000658166877798143	0.00551422165684663	0	0	29.5251908396947	216.303084733658	P2RX7;IL1B;CASP1	BioPlanet_2019	up
BioPlanet_2019.118	Low-density lipoprotein (LDL) pathway during atherogenesis	3	6	0.000658166877798143	0.00551422165684663	0	0	29.5251908396947	216.303084733658	CSF1;CCL2;LPL	BioPlanet_2019	up
BioPlanet_2019.119	PIK3C1/B pathway	3	6	0.000658166877798143	0.00551422165684663	0	0	29.5251908396947	216.303084733658	PDE3B;PIK3CG;PIK3R5	BioPlanet_2019	up
BioPlanet_2019.120	p53 signaling pathway	13	139	0.000687072512095634	0.00570842745466122	0	0	3.07380337147779	22.3867273412547	DUSP5;CDKN1A;GPX1;APAF1;GDF15;AFP;PYCARD;CASP1;SPP1;IRF5;CTSD;ATF3;MCL1	BioPlanet_2019	up
BioPlanet_2019.121	Focal adhesion	18	233	0.000736219646279699	0.00606620650694926	0	0	2.50207848837209	18.0499493060908	VASP;ITGAM;ITGB5;ROCK1;ITGB2;PDGFB;RHOA;VAV1;PIK3CG;PIK3R5;PPP1CB;FGR;HCK;PARVG;RAC2;SPP1;ITGAX;ITGA5	BioPlanet_2019	up
BioPlanet_2019.122	Selenium pathway	8	60	0.000743876467220263	0.00607905604769346	0	0	4.56568047337278	32.8894982848085	ABCA1;IL1B;ALOX5AP;CCL2;TNF;ICAM1;PTGS1;NFKB2	BioPlanet_2019	up
BioPlanet_2019.123	MAPK signaling pathway	22	314	0.000759326620972982	0.00615486700089482	0	0	2.25672008270871	16.2101976024698	DUSP5;TGFB1;GADD45B;PDGFB;PLA2G4A;TNF;TGFBR1;RELB;RASGRP3;NFKB2;TGFBR2;IL1A;TMEM37;NRAS;CASP8;MYC;IL1B;RAC2;EIF4EBP1;CASP1;CD14;SIPA1	BioPlanet_2019	up
BioPlanet_2019.124	Prolactin activation of MAPK signaling	9	75	0.000774195190790474	0.00622418340151597	0	0	4.05014707942289	29.0139840842006	NFKBIA;SOCS3;TEC;MYC;IRF1;EIF4EBP1;CTSD;PIK3CG;VAV1	BioPlanet_2019	up
BioPlanet_2019.125	Eicosanoid metabolism	5	23	0.00078036401724122	0.00622418340151597	0	0	8.22018036413136	58.8215561204875	HPGDS;ALOX5AP;TBXAS1;PLA2G4A;PTGS1	BioPlanet_2019	up
BioPlanet_2019.126	Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways	7	47	0.000808865474381544	0.00640030855522539	0	0	5.18870967741935	36.9429795746932	PYCARD;P2RX7;CASP8;AIM2;CASP4;CASP1;TXNIP	BioPlanet_2019	up
BioPlanet_2019.127	Interleukin-1 signaling pathway	12	125	0.000866305293873504	0.00680083762198334	0	0	3.16101811008521	22.2892022154037	NFKBIA;IL1A;IL1RN;ZFP36;TICAM2;TNIP2;IL1B;UBE2D3;CASP1;CCL2;IRAK4;MYD88	BioPlanet_2019	up
BioPlanet_2019.128	Cytokines and inflammatory response	6	35	0.00089093983046598	0.00683264489396603	0	0	6.12851702982864	43.0420071088658	IL1A;TGFB1;CSF1;IL1B;IL12B;TNF	BioPlanet_2019	up
BioPlanet_2019.129	Prion diseases	6	35	0.00089093983046598	0.00683264489396603	0	0	6.12851702982864	43.0420071088658	C1QB;C1QA;IL1A;CCL5;IL1B;C1QC	BioPlanet_2019	up
BioPlanet_2019.130	Interleukin-6 regulation of target genes	4	14	0.000892889759589575	0.00683264489396603	0	0	11.8238532110092	83.0158342497031	ABCC3;LY96;ITGA5;ICAM1	BioPlanet_2019	up
BioPlanet_2019.131	Insulin signaling pathway	20	277	0.000897769790480993	0.00683264489396603	0	0	2.32792164229169	16.3317598118646	ROCK1;RRAD;PDE3B;RHOH;TNF;RHOA;HK2;PIK3CG;PIK3R5;PPP1CB;DOK1;SOCS3;NRAS;INPP5D;RAC2;EIF4EBP1;SGK1;FBP1;RHOQ;SH2B2	BioPlanet_2019	up
BioPlanet_2019.132	Shigellosis	8	62	0.000928101096319139	0.00698955231941691	0	0	4.39612535612536	30.695373324166	NFKBIA;ROCK1;ARPC1B;WAS;HCLS1;ITGA5;ARPC5;WASF2	BioPlanet_2019	up
BioPlanet_2019.133	G alpha (i) signaling events	16	199	0.000932407681527031	0.00698955231941691	0	0	2.60919598930936	18.2062922984515	P2RY12;P2RY13;C5AR1;CXCR6;CXCL13;ADCY7;CXCL16;HCAR2;CXCL10;GNGT2;RGS1;CCL5;C3AR1;RGS10;CCR6;CCR5	BioPlanet_2019	up
BioPlanet_2019.134	Folate metabolism	8	63	0.00103300616860718	0.00767888564859294	0	0	4.31597202797203	29.6735253027535	ABCA1;CSF1;IL1B;SHMT1;CCL2;TNF;ICAM1;NFKB2	BioPlanet_2019	up
BioPlanet_2019.135	GM-CSF-mediated signaling events	6	36	0.00103976886916755	0.00767888564859294	0	0	5.9239263803681	40.690009795719	LYN;NRAS;SYK;CCL2;IRF8;CSF2RA	BioPlanet_2019	up
BioPlanet_2019.136	Alpha-9 beta-1 integrin pathway	5	25	0.00116696646151357	0.00850730725949897	0	0	7.39739663093415	49.9571912657344	SPP1;ADAM8;CSF2RA;SAT1;TGM2	BioPlanet_2019	up
BioPlanet_2019.137	FSH regulation of apoptosis	19	263	0.00118592181124336	0.00850730725949897	0	0	2.32729161856384	15.6795103314007	KLF10;CX3CR1;ITGB5;CFLAR;CXCL13;ADCY7;HK2;TGFBR2;PPP1CB;CH25H;PTPRE;NPC2;CAPZA1;BCL3;CASP4;CD14;CD36;IGFBP6;SGK1	BioPlanet_2019	up
BioPlanet_2019.138	Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon	4	15	0.00118607393086295	0.00850730725949897	0	0	10.7484014456492	72.4131267922924	TICAM2;LY96;CD14;TLR3	BioPlanet_2019	up
BioPlanet_2019.139	TRAF6-mediated induction of TAK1 complex	4	15	0.00118607393086295	0.00850730725949897	0	0	10.7484014456492	72.4131267922924	TICAM2;LY96;CD14;TLR3	BioPlanet_2019	up
BioPlanet_2019.140	Interleukin-23-mediated signaling events	6	37	0.00120695819216649	0.00859526655421418	0	0	5.73253512764694	38.5206409938205	NFKBIA;SOCS3;IL1B;CCL2;IL12B;TNF	BioPlanet_2019	up
BioPlanet_2019.141	Interleukin-12-mediated signaling events	8	65	0.00127118871329934	0.00898847622098896	0	0	4.16410256410256	27.7654148261786	GADD45B;IL1B;CCL3;IL12B;CCR5;B2M;RELB;NFKB2	BioPlanet_2019	up
BioPlanet_2019.142	HIF-1 transcriptional activity in hypoxia	8	66	0.00140563619026699	0.00973547607981559	0	0	4.09209549071618	26.8738766149765	PFKFB3;SMAD3;ITGB2;HMOX1;PLIN2;HIF1A;HK2;MCL1	BioPlanet_2019	up
BioPlanet_2019.143	Semaphorin interactions	8	66	0.00140563619026699	0.00973547607981559	0	0	4.09209549071618	26.8738766149765	TYROBP;CD72;PTPRC;ROCK1;SEMA4D;RAC2;TREM2;RHOA	BioPlanet_2019	up
BioPlanet_2019.144	Integrin family cell surface interactions	5	26	0.00140612693630235	0.00973547607981559	0	0	7.04477503099249	46.2624473313555	ITGAM;ITGB5;ITGB2;ITGAX;ITGA5	BioPlanet_2019	up
BioPlanet_2019.145	Regular glucocorticoid receptor pathway	9	82	0.0014745244939721	0.0101386270378633	0	0	3.66044705236718	23.8639906903846	CDKN1A;VIPR1;SPI1;IRF1;NFATC1;AFP;SGK1;ICAM1;FKBP5	BioPlanet_2019	up
BioPlanet_2019.146	Vitamin B12 metabolism	7	52	0.00149346770881387	0.0101985431896399	0	0	4.61099163679809	30.0021296752711	ABCA1;IL1B;CCL5;CCL2;TNF;ICAM1;NFKB2	BioPlanet_2019	up
BioPlanet_2019.147	Inhibition of platelet activation by aspirin	4	16	0.00154056175378571	0.010239600456829	0	0	9.85219164118247	63.7989325252824	SYK;TBXAS1;PLA2G4A;PTGS1	BioPlanet_2019	up
BioPlanet_2019.148	Nucleotide-like (purinergic) G-protein coupled receptors	4	16	0.00154056175378571	0.010239600456829	0	0	9.85219164118247	63.7989325252824	P2RY12;P2RY13;P2RY6;LPAR6	BioPlanet_2019	up
BioPlanet_2019.149	Other glycan degradation	4	16	0.00154056175378571	0.010239600456829	0	0	9.85219164118247	63.7989325252824	GBA;HEXA;NEU1;MAN2B1	BioPlanet_2019	up
BioPlanet_2019.150	TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)	4	16	0.00154056175378571	0.010239600456829	0	0	9.85219164118247	63.7989325252824	TGFB1;RHOA;TGFBR1;TGFBR2	BioPlanet_2019	up
BioPlanet_2019.151	FAS pathway and stress induction of heat shock protein regulation	6	39	0.00160225661159455	0.01050953843263	0	0	5.3845510317903	34.656813363202	IL1A;CASP8;APAF1;ARHGDIB;CFLAR;TNF	BioPlanet_2019	up
BioPlanet_2019.152	G13 signaling pathway	6	39	0.00160225661159455	0.01050953843263	0	0	5.3845510317903	34.656813363202	GNA13;PPP1CB;ROCK1;ARHGDIB;WAS;RHOA	BioPlanet_2019	up
BioPlanet_2019.153	Thrombin signaling through protease-activated receptors	7	53	0.00167276701997745	0.0108733276173246	0	0	4.51051893408135	28.8369930148998	GNA13;GNA15;GNGT2;CYTH4;ROCK1;PIK3CG;RHOA	BioPlanet_2019	up
BioPlanet_2019.154	CTCF pathway	5	27	0.0016795310462066	0.0108733276173246	0	0	6.72420994013643	42.9625955807505	TGFB1;MYC;PIK3CG;TGFBR1;TGFBR2	BioPlanet_2019	up
BioPlanet_2019.155	Integrin cell surface interactions	9	85	0.00189936944671926	0.0122172344411555	0	0	3.51540832049307	22.0283687443837	APBB1IP;ITGAM;ITGB5;SYK;ITGB2;ITGAX;SPP1;ITGA5;ICAM1	BioPlanet_2019	up
BioPlanet_2019.156	Signal transduction	51	1020	0.00198266309361668	0.0125570932013848	0	0	1.59308072487644	9.91424212180892	ARHGAP9;CDKN1A;NRP2;ITGAM;B4GALT1;ITGB5;GPR65;ITGB2;CXCL13;CXCL16;ICAM1;GNGT2;MYC;ARHGDIB;C3AR1;ITGAX;CCR6;CCR5;JUNB;APBB1IP;DOK1;ADAM17;ITGA5;ATP6V0D2;CX3CR1;C5AR1;ITPR2;CXCR6;HIF1A;ADCY7;FGD2;HCAR2;GNA13;NRAS;GNA15;BCL2L11;CALCR;CCL7;CCL5;CCL4;EIF4EBP1;CCL3;CCL2;LYN;ARHGAP25;NFKBIA;CXCL10;MOB1A;ARHGAP30;LPAR6;MYD88	BioPlanet_2019	up
BioPlanet_2019.157	G-protein beta-gamma signalling	5	28	0.00198999069791254	0.0125570932013848	0	0	6.43152007457221	40.0016450676335	GNGT2;PLCB2;PIK3CG;RHOA;PIK3R5	BioPlanet_2019	up
BioPlanet_2019.158	TGF-beta receptor activation of SMADs	5	28	0.00198999069791254	0.0125570932013848	0	0	6.43152007457221	40.0016450676335	PPP1CB;SMAD3;TGFB1;TGFBR1;TGFBR2	BioPlanet_2019	up
BioPlanet_2019.159	G alpha q pathway	8	70	0.00206027454952421	0.0129188284646266	0	0	3.8272952853598	23.6714999565807	NFKBIA;RGS1;RGS10;ORAI1;ITPR2;PLD4;PLCB2;NFKB2	BioPlanet_2019	up
BioPlanet_2019.160	Plasma membrane estrogen receptor signaling	6	41	0.00208890119801135	0.0129356179777473	0	0	5.07633654688869	31.3266672385632	GNA13;GNA15;NRAS;MSN;PLCB2;RHOA	BioPlanet_2019	up
BioPlanet_2019.161	Transcriptional activity of SMAD2/SMAD3-SMAD4 heterotrimer	6	41	0.00208890119801135	0.0129356179777473	0	0	5.07633654688869	31.3266672385632	TGIF1;SKI;SMAD3;MYC;UBE2D3;JUNB	BioPlanet_2019	up
BioPlanet_2019.162	TWEAK signaling pathway	6	42	0.00237040088081769	0.0145882078899706	0	0	4.93507157464213	29.8310083451825	NFKBIA;CASP8;CCL5;CCL2;RELB;NFKB2	BioPlanet_2019	up
BioPlanet_2019.163	Sphingolipid metabolism	8	72	0.0024669133187249	0.0150473797239683	0	0	3.70730769230769	22.2615951799334	CTSA;ASAH1;SGPL1;SPHK1;HEXA;GBA;NEU1;ACER3	BioPlanet_2019	up
BioPlanet_2019.164	Rho GTPase cycle	11	123	0.00247519586231775	0.0150473797239683	0	0	2.91910465886509	17.5188190571283	ARHGAP9;ARHGAP30;STARD8;ARHGDIB;RAC2;RHOH;ARHGAP25;RHOA;VAV1;RHOQ;FGD2	BioPlanet_2019	up
BioPlanet_2019.165	Beta-3 integrin cell surface interactions	6	43	0.00267950231472386	0.0161906897441193	0	0	4.80144254684132	28.4347391263611	SPHK1;PDGFB;SPP1;PLAUR;TGFBI;TGFBR2	BioPlanet_2019	up
BioPlanet_2019.166	Tumor necrosis factor (TNF) pathway	5	30	0.00273348128575904	0.0164173544692878	0	0	5.91638591117917	34.9195703724039	NFKBIA;CASP8;CFLAR;TNF;NFKB2	BioPlanet_2019	up
BioPlanet_2019.167	Adherens junction cell adhesion	8	74	0.00293382097139311	0.0175150868771194	0	0	3.59459207459207	20.9616825864817	SMAD3;RAC2;WAS;PTPN6;WASF2;RHOA;TGFBR1;TGFBR2	BioPlanet_2019	up
BioPlanet_2019.168	Eicosanoid biosynthesis	4	19	0.00303359699866366	0.017791154162751	0	0	7.88053007135576	45.6913624909426	ALOX5AP;TBXAS1;LTC4S;PTGS1	BioPlanet_2019	up
BioPlanet_2019.169	Glycosaminoglycan degradation	4	19	0.00303359699866366	0.017791154162751	0	0	7.88053007135576	45.6913624909426	NAGLU;HEXA;GUSB;GNS	BioPlanet_2019	up
BioPlanet_2019.170	Tob role in T-cell activation	4	19	0.00303359699866366	0.017791154162751	0	0	7.88053007135576	45.6913624909426	SMAD3;TGFB1;TGFBR1;TGFBR2	BioPlanet_2019	up
BioPlanet_2019.171	Prostaglandin biosynthesis and regulation	5	31	0.00317226033442893	0.0183880439152654	0	0	5.68853810813995	32.7279283363749	HPGD;ANXA3;TBXAS1;PLA2G4A;PTGS1	BioPlanet_2019	up
BioPlanet_2019.172	Signal amplification	5	31	0.00317226033442893	0.0183880439152654	0	0	5.68853810813995	32.7279283363749	GNA13;P2RY12;GNA15;GNGT2;PLA2G4A	BioPlanet_2019	up
BioPlanet_2019.173	VEGF signaling pathway	8	76	0.00346682090530467	0.019979308916698	0	0	3.48850678733032	19.7607069453606	NRAS;SPHK1;RAC2;PLCG2;PLA2G4A;NFATC1;PIK3CG;PIK3R5	BioPlanet_2019	up
BioPlanet_2019.174	Insulin secretion regulation by acetylcholine	3	10	0.00357774271350647	0.0203829113449483	0	0	12.6510359869138	71.2635792738428	GNA15;MARCKS;PLCB2	BioPlanet_2019	up
BioPlanet_2019.175	TRAF6-mediated IRF7 activation in TLR7/8 or 9 signaling	3	10	0.00357774271350647	0.0203829113449483	0	0	12.6510359869138	71.2635792738428	TLR7;IRAK4;MYD88	BioPlanet_2019	up
BioPlanet_2019.176	Alpha-synuclein signaling	5	32	0.00365956994207252	0.0207306320013995	0	0	5.47756792014066	30.7313998664108	LYN;FGR;HCK;SYK;PLCB2	BioPlanet_2019	up
BioPlanet_2019.177	GATA3-mediated activation of Th2 cytokine expression	4	20	0.00369445610715833	0.0208100154736545	0	0	7.38761467889908	41.3774530831414	IL1A;MAF;NFATC1;JUNB	BioPlanet_2019	up
BioPlanet_2019.178	Syndecan 2 pathway	5	33	0.00419828278570465	0.0235151007716153	0	0	5.28166703128418	28.9069845997019	SDCBP;TGFB1;TNFRSF13B;ITGA5;RHOA	BioPlanet_2019	up
BioPlanet_2019.179	Regulation of NFAT transcription factors	6	47	0.00422504484743857	0.0235327916921578	0	0	4.33211132724824	23.6824630432457	BATF3;MAF;NFATC1;IKZF1;TNF;JUNB	BioPlanet_2019	up
