Term	list	set	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	database	direction
BioPlanet_2019.43	Pathways in cancer	49	325	7.53002865592545e-07	2.11052350721067e-05	0	0	2.32283983276794	32.7501759454039	RB1;ITGB1;CDKN1A;SPI1;CSF3R;PIK3CG;CASP8;CCND1;MYC;CASP3;RAC2;ITGAV;PDGFRA;HGF;WNT5A;MITF;RHOA;PGF;TGFBR1;RUNX1;TGFBR2;KIT;RARA;BIRC5;MET;BIRC2;CSF1R;CEBPA;HDAC1;PDGFB;TGFA;HIF1A;CSF2RA;PIK3R5;NRAS;PLCG2;CTNNA3;RXRG;FGF21;ARNT2;SMAD3;TGFB1;STAT3;FN1;NFKB2;BMP4;NFKBIA;BCL2;FAS	BioPlanet_2019	up
BioPlanet_2019.44	Fibroblast growth factor 1	11	26	7.60549011607448e-07	2.11052350721067e-05	0	0	9.47405342624855	133.482073044424	CEBPA;CDKN1A;CEBPB;CCND1;ODC1;PLAUR;PLAT;S1PR3;SLC2A4;TNPO1;F3	BioPlanet_2019	up
BioPlanet_2019.45	RANKL regulation of apoptosis and immune response	19	74	8.62440041029381e-07	2.34008731132639e-05	0	0	4.47832069822259	62.5330320015896	CD86;CSF3R;VCAM1;CD70;NFATC1;THBS2;TNF;CSF2RA;ICAM1;RELB;PYCARD;CALCR;CCL5;CCL3;BCL2;CDK1;TXNIP;CCL2;CD44	BioPlanet_2019	up
BioPlanet_2019.46	Thromboxane A2 receptor signaling	16	56	1.33845312463724e-06	3.55272014170015e-05	0	0	5.17874125874126	70.0372760445106	LYN;VCAM1;SYK;ROCK1;PIK3CG;RHOA;ICAM1;GNAI2;PIK3R5;FGR;GNA13;HCK;SLC9A3R1;GNA15;PLCB2;TGM2	BioPlanet_2019	up
BioPlanet_2019.47	PDGFB signaling pathway	26	129	1.52034396967406e-06	3.949659546749e-05	0	0	3.27995350745248	43.940139724559	DOCK4;ARPC1B;PDGFB;SLA;PIK3CG;PIK3R5;RAP1B;SLC9A3R1;NRAS;RAP1A;MYC;ITGAV;WASF2;LYN;ACTR3;SPHK1;STAT3;EIF2AK2;PLA2G4A;ARPC5;BAIAP2;RHOA;FGR;DOK1;HCK;SIPA1	BioPlanet_2019	up
BioPlanet_2019.48	FAS pathway and stress induction of heat shock protein regulation	13	39	1.91506256554851e-06	4.87144040111402e-05	0	0	6.46475924633636	85.1134704053663	RB1;APAF1;HSPB1;CFLAR;TNF;IL1A;CASP8;MAPKAPK3;CASP6;CASP3;ARHGDIB;BCL2;FAS	BioPlanet_2019	up
BioPlanet_2019.49	Adipogenesis	26	133	2.77106547697746e-06	6.90504274977445e-05	0	0	3.15665394234566	40.393423488897	RB1;CEBPA;CDKN1A;CEBPB;CEBPD;LPL;SLC2A4;TNF;HIF1A;AGPAT2;SOCS3;RXRG;SMAD3;TGFB1;GADD45B;GADD45A;STAT2;STAT3;BMP4;SFRP4;RARA;ID3;FAS;PLIN2;IL6ST;LPIN2	BioPlanet_2019	up
BioPlanet_2019.50	Stress induction of HSP regulation	8	15	2.97477694046925e-06	7.26440528862592e-05	0	0	14.7403139280747	187.575528548584	IL1A;APAF1;MAPKAPK3;CASP3;BCL2;HSPB1;FAS;TNF	BioPlanet_2019	up
BioPlanet_2019.51	Interleukin-3 regulation of hematopoietic cells	9	20	4.25571232446577e-06	0.000101886759768092	0	0	10.5577908521541	130.570822035927	CD86;TGFB1;IL1B;IL3RA;KIT;BCL2;TGFA;CSF2RA;TNF	BioPlanet_2019	up
BioPlanet_2019.52	Urokinase-type plasminogen activator (uPA) and uPAR-mediated signaling	13	42	4.90354354321926e-06	0.00011513897435136	0	0	5.79505257838631	70.8477192019339	ITGB1;ITGAM;TGFB1;ITGB5;HGF;ITGB2;MMP3;FN1;PLAUR;MMP12;PDGFD;ITGAV;ITGA5	BioPlanet_2019	up
BioPlanet_2019.53	Response to elevated platelet cytosolic calcium	19	83	5.5067290320316e-06	0.000126862568832275	0	0	3.84668447792572	46.5815786033597	SRGN;CD63;TGFB1;STXBP3;PROS1;HGF;PLEK;SERPINF2;PDGFB;FN1;CLU;LAMP2;SERPING1;FLNA;CD9;SCG3;CD36;TIMP1;A2M	BioPlanet_2019	up
BioPlanet_2019.54	Integrin signaling pathway	28	155	5.83225099689026e-06	0.000129480654205835	0	0	2.86505336339305	34.5299312042247	ITGB1;ROCK1;ARPC1B;PXN;WAS;RAP1B;NRAS;RAP1A;CAPN6;CAPNS1;RRAS;TSPAN6;PLCG2;TSPAN4;RAC2;CAPN3;VASP;RHOH;ARPC5;RHOC;RHOD;RHOA;MAPK13;TSPAN15;PTPRC;RHOJ;RHOU;RHOQ	BioPlanet_2019	up
BioPlanet_2019.55	Toll-like receptor endosomal trafficking and processing	7	12	5.83246190116376e-06	0.000129480654205835	0	0	18.0462821403753	217.495080232958	CTSL;UNC93B1;TLR7;CTSS;TLR3;CTSB;LGMN	BioPlanet_2019	up
BioPlanet_2019.56	p53 signaling pathway	26	139	6.46354947393106e-06	0.000140928462636961	0	0	2.98807179359342	35.7054617129226	RB1;CDKN1A;CD82;TGFA;AFP;PYCARD;CASP6;FDXR;BDKRB2;CASP1;SPP1;CTSD;MCL1;DUSP5;GPX1;APAF1;GADD45A;GDF15;HGF;TAP1;VCAN;BCL2;FAS;IRF5;MET;ATF3	BioPlanet_2019	up
BioPlanet_2019.57	Cytosolic DNA-sensing pathway	15	56	6.88874972467546e-06	0.000147564270418048	0	0	4.7330878969167	56.2556886739077	ZBP1;IL33;RIPK3;DDX58;IL18;PYCARD;NFKBIA;CXCL10;AIM2;POLR3A;IL1B;CCL5;CCL4;CASP1;IRF7	BioPlanet_2019	up
BioPlanet_2019.58	AP-1 transcription factor network	17	70	7.296542653807e-06	0.000153604803108592	0	0	4.15275228752129	49.1192105732862	TGFB1;CBFB;NFATC1;NTS;HIF1A;FOSL2;ELF1;MAF;BCL2L11;CCND1;MYC;TRIP6;CDK1;CCL2;TIMP1;JUNB;ATF3	BioPlanet_2019	up
BioPlanet_2019.59	Type II interferon signaling (interferon-gamma)	14	50	7.91471589858347e-06	0.000163794374782549	0	0	5.02894165114836	59.0739052011369	SPI1;STAT2;CYBB;TAP1;EIF2AK2;ISG15;ICAM1;PSMB9;SOCS3;CXCL10;IL1B;IRF1;IRF8;IRF9	BioPlanet_2019	up
BioPlanet_2019.60	Antigen processing: cross presentation	18	79	1.03496255399788e-05	0.00021061487973857	0	0	3.82139413142306	43.8641026566191	ITGB5;NCF1;NCF2;NCF4;TAP2;CYBB;TAP1;CYBA;LNPEP;CTSS;PSMB8;TAPBP;PSMB9;PSME1;PSME2;ITGAV;CD36;B2M	BioPlanet_2019	up
BioPlanet_2019.61	EGFR1 pathway	27	152	1.1716962929201e-05	0.000231812634924778	0	0	2.8052600422833	31.852249248551	CDKN1A;GRN;BTG1;CSF1;SDC4;ITGB5;TGFA;HMGB3;HSPB1;PBXIP1;CCND1;MYC;SPP1;CTSH;PDLIM4;CAV2;GADD45A;HGF;HPCAL1;PLAUR;GJB2;ABI2;PIK3IP1;LCN2;TXNIP;ID3;MET	BioPlanet_2019	up
BioPlanet_2019.62	Syndecan 2 pathway	11	33	1.18817728400992e-05	0.000231812634924778	0	0	6.45714285714286	73.2272610263118	ITGB1;SDCBP;TGFB1;TNFRSF13B;CAV2;SDC2;CASP3;FN1;ITGA5;EZR;RHOA	BioPlanet_2019	up
BioPlanet_2019.63	Apoptosis	37	242	1.19608484850622e-05	0.000231812634924778	0	0	2.35044054769859	26.6395920018868	HRK;ROCK1;ENDOD1;HMGB2;TNF;PIK3CG;PIK3R5;PPP3R2;BCL2L11;CASP8;CASP6;MYC;CASP3;CASP4;CASP1;MCL1;GSN;APAF1;IRAK4;CFLAR;PSMB8;PSMB9;NFKBIA;IL1A;IL1B;IRF1;IL3RA;PSME1;BCL2;IRF7;PSME2;FAS;BIRC5;IRF5;VIM;MYD88;BIRC2	BioPlanet_2019	up
BioPlanet_2019.64	Interferon-gamma signaling pathway	20	97	1.67657646971507e-05	0.000318794702614468	0	0	3.36551246789676	37.0077525057578	GBP5;CEBPB;VCAM1;STAT3;IFI30;ICAM1;RAP1B;SOCS3;RAP1A;IL1B;IRF1;CASP1;IRF7;IRF8;IRF5;PTPN6;B2M;CD44;IRF9;GBP3	BioPlanet_2019	up
BioPlanet_2019.65	Interleukin-11 pathway	9	23	1.69710529647342e-05	0.000318794702614468	0	0	8.29406501640322	91.1020220176352	SOCS3;TGFB1;WNT5A;PDPN;BCL2;BIRC5;TIMP1;MET;ICAM1	BioPlanet_2019	up
BioPlanet_2019.66	Sema4D in semaphorin signaling	10	29	2.11912256547999e-05	0.000392037674613798	0	0	6.79335874505205	73.1096060772672	CD72;PTPRC;ROCK1;RRAS;SEMA4D;RAC2;PLXNB1;RHOC;MET;RHOA	BioPlanet_2019	up
BioPlanet_2019.67	RIG-I/MDA5-mediated induction of interferon-alpha/beta pathways	17	76	2.34002432499354e-05	0.000426443238927927	0	0	3.72922868902041	39.7638859364821	UBA7;DDX58;UBE2D3;NLRC5;UBE2L6;ISG15;S100B;NFKB2;IFIH1;NFKBIA;CASP8;RNF125;IRF1;DHX58;IRF7;SAA1;TRIM25	BioPlanet_2019	up
BioPlanet_2019.68	Endogenous Toll-like receptor signaling	9	24	2.54143967252142e-05	0.00045633791766892	0	0	7.74070981210856	81.8982172712616	TLR1;VCAN;LY96;IRAK4;CD14;RHOA;MYD88;TLR3;TLR2	BioPlanet_2019	up
BioPlanet_2019.69	C-Myb transcription factor network	18	85	2.99537998169369e-05	0.000530052022847536	0	0	3.47805092186128	36.2268718915774	CEBPA;CSF1R;CDKN1A;CEBPB;SPI1;GSTM1;CEBPD;SKI;NRAS;MAF;CCND1;MAT2A;CASP6;MYC;KIT;BCL2;CD34;MAD1L1	BioPlanet_2019	up
BioPlanet_2019.70	Interleukin-1 processing	5	7	3.64210111896497e-05	0.000612585861782158	0	0	32.1859819569743	328.952474451344	IL1A;IL1B;CASP1;IL18;NFKB2	BioPlanet_2019	up
BioPlanet_2019.71	Bacterial invasion of epithelial cells	16	71	3.66247075430774e-05	0.000612585861782158	0	0	3.76330578512397	38.4413688016062	ITGB1;ARHGEF26;CAV2;ARPC1B;PXN;WAS;FN1;ARPC5;PIK3CG;RHOA;PIK3R5;HCLS1;CTNNA3;ITGA5;MET;WASF2	BioPlanet_2019	up
BioPlanet_2019.72	Interleukin-6 signaling pathway	16	71	3.66247075430774e-05	0.000612585861782158	0	0	3.76330578512397	38.4413688016062	CEBPB;CEBPD;HDAC1;STAT3;MITF;VAV1;HCK;SOCS3;PTPRE;MYC;IRF1;TIMP1;IL6ST;A2M;JUNB;MCL1	BioPlanet_2019	up
BioPlanet_2019.73	Rac1 cell motility signaling pathway	16	71	3.66247075430774e-05	0.000612585861782158	0	0	3.76330578512397	38.4413688016062	ACTR3;PDGFRA;NCF1;CADM1;NCF2;ARPC1B;STAT3;CYBB;CYBA;ARPC5;BAIAP2;PIK3CG;VAV1;ABI2;PLCB2;WASF2	BioPlanet_2019	up
BioPlanet_2019.74	Alpha-9 beta-1 integrin pathway	9	25	3.71683789550206e-05	0.000613278252757839	0	0	7.25652400835073	74.016923575988	ITGB1;VCAM1;PXN;SPP1;FN1;ADAM8;CSF2RA;SAT1;TGM2	BioPlanet_2019	up
BioPlanet_2019.75	MAPK signaling pathway	43	314	3.94141536414212e-05	0.000641662421282338	0	0	2.06770678540713	20.9694117703522	RASGRF2;PDGFB;HSPB1;TNF;RELB;RASGRP3;STK3;RAP1B;NRAS;PPP3R2;RAP1A;CASP8;RRAS;CASP6;MYC;CASP3;RAC2;EIF4EBP1;CASP1;FLNA;CD14;FLNC;FGF21;DUSP5;PDGFRA;TGFB1;GADD45B;GADD45A;RRAS2;PLA2G4A;GNG12;TGFBR1;GADD45G;NFKB2;TGFBR2;MAPK13;IL1A;TMEM37;MRAS;MAPKAPK3;IL1B;FAS;SIPA1	BioPlanet_2019	up
BioPlanet_2019.76	Hematopoietic cell lineage	18	88	4.88107965342278e-05	0.000784183981161738	0	0	3.32845138055222	33.0433975559873	CSF1R;CSF3R;ITGAM;CSF1;TNF;CSF2RA;IL1A;IL1B;IL3RA;KIT;CD9;CD37;CD36;ITGA5;CD14;CD34;CD44;CD22	BioPlanet_2019	up
BioPlanet_2019.77	Integrin family cell surface interactions	9	26	5.32101971130719e-05	0.000822400641456465	0	0	6.82930124032912	67.2089325726948	ITGB1;ITGAM;ITGB5;ITGAD;ITGB2;ITGAX;ITGB8;ITGAV;ITGA5	BioPlanet_2019	up
BioPlanet_2019.78	Interleukin-27-mediated signaling events	9	26	5.32101971130719e-05	0.000822400641456465	0	0	6.82930124032912	67.2089325726948	TGFB1;STAT2;IL1B;EBI3;STAT3;IL18;IL12B;IL6ST;TNF	BioPlanet_2019	up
BioPlanet_2019.79	Interleukin-9 regulation of target genes	9	26	5.32101971130719e-05	0.000822400641456465	0	0	6.82930124032912	67.2089325726948	SOCS3;MRAS;CCL7;MYC;BCL3;CCL3;LCN2;CCL2;JUNB	BioPlanet_2019	up
BioPlanet_2019.80	Semaphorin interactions	15	66	5.73194517988583e-05	0.000874838133080075	0	0	3.80297611707157	37.1431753219908	ITGB1;NRP1;CD72;ROCK1;SEMA4D;TREM2;RHOC;RHOA;TYROBP;PTPRC;RRAS;RAC2;PLXNB3;PLXNB1;MET	BioPlanet_2019	up
BioPlanet_2019.81	Interleukin-3, interleukin-5, and GM-CSF signaling	12	45	5.95366835445378e-05	0.000886515739120496	0	0	4.69658932420439	45.6927319697596	LYN;HCK;TEC;SYK;INPP5D;IL3RA;INPPL1;BLNK;PTPN6;IL2RG;CSF2RA;VAV1	BioPlanet_2019	up
BioPlanet_2019.82	Wnt interactions in lipid metabolism and immune response	12	45	5.95366835445378e-05	0.000886515739120496	0	0	4.69658932420439	45.6927319697596	KLF10;CCND1;GPNMB;MYC;IL1B;LMO2;RBP1;PLCG2;CYBB;CXCL1;APOE;IFI30	BioPlanet_2019	up
BioPlanet_2019.83	Caspase cascade in apoptosis	14	59	6.07138270879637e-05	0.00089315160089643	0	0	4.02119801365611	39.0431750705394	GSN;APAF1;TNF;CASP8;CASP6;CASP3;CFL2;ARHGDIB;CASP4;CASP1;BCL2;FAS;VIM;BIRC2	BioPlanet_2019	up
BioPlanet_2019.84	Natural killer cell receptor signaling pathway	14	60	7.39770720814671e-05	0.00106485233991747	0	0	3.93356813213505	37.4151377234833	SYK;PILRA;VAV1;MAPK13;LAT2;NRAS;TYROBP;INPP5D;RAC2;PLCG2;TSPO;LCP2;PTPN6;HCST	BioPlanet_2019	up
BioPlanet_2019.85	TWEAK regulation of gene expression	9	27	7.47147339671067e-05	0.00106485233991747	0	0	6.44954766875435	61.2825264439464	CXCL10;VCAM1;CCL5;CCL3;SPP1;CCL2;TNF;F3;ICAM1	BioPlanet_2019	up
BioPlanet_2019.86	Glycoprotein VI-mediated activation cascade	10	33	7.5001884711632e-05	0.00106485233991747	0	0	5.61069395664285	53.2903561369128	LYN;FCER1G;SYK;PLCG2;RAC2;LCP2;PIK3CG;RHOA;VAV1;PIK3R5	BioPlanet_2019	up
BioPlanet_2019.87	CXCR4 signaling pathway	21	116	7.97315451698581e-05	0.00111899099600456	0	0	2.8634459833795	27.0218966314875	LYN;ITGB1;STAT2;PXN;STAT3;RHOC;PIK3CG;RHOA;VAV1;PIK3R5;GNAI2;RAP1B;FGR;GNA13;HCK;PTPRC;RGS1;ITGAV;PTPN6;ITGA5;PLCB2	BioPlanet_2019	up
BioPlanet_2019.88	Integrin-mediated cell adhesion	19	100	8.78097891224644e-05	0.00121836082407419	0	0	3.0365612049798	28.3625067068295	VASP;ITGB1;ITGAM;ITGB5;ROCK1;CAV2;PXN;ITGB2;RAP1B;RAP1A;CAPN6;CAPNS1;ITGAD;ITGAX;RAC2;CAPN3;ITGB8;ITGAV;ITGA5	BioPlanet_2019	up
BioPlanet_2019.89	Sema4D-mediated inhibition of cell attachment and migration	5	8	9.13115182082102e-05	0.00125271195204747	0	0	21.4561647004395	199.568800478903	RRAS;SEMA4D;PLXNB1;MET;RHOA	BioPlanet_2019	up
BioPlanet_2019.90	Binding of chemokines to chemokine receptors	13	54	9.42045017987821e-05	0.00127804107440348	0	0	4.09628444504961	37.9727312570571	CX3CR1;CXCL1;CXCR6;CXCL13;CXCL16;CXCL10;CCL7;CCL5;CCL4;CCL3;CCL2;CCR6;CCR5	BioPlanet_2019	up
BioPlanet_2019.91	Jak-STAT signaling pathway	30	199	0.000100263620173575	0.00134529538716413	0	0	2.30480894594324	21.2220069378253	CSF3R;PTPRO;IL2RG;CSF2RA;PIK3CG;PIK3R5;SOCS3;CCND1;PTPRZ1;MYC;PTPMT1;IL21R;IL12B;SOCS4;IL13RA1;IFNAR2;PTPN18;IL10RB;IL10RA;STAT2;STAT3;OSMR;PTPRE;PTPRC;SOAT1;IL3RA;PTPN6;IL6ST;IRF9;CRLF2	BioPlanet_2019	up
BioPlanet_2019.92	Cells and molecules involved in local acute inflammatory response	7	17	0.000103716440050625	0.00136169648711627	0	0	9.02070882557332	82.7546289429938	ITGB1;IL1A;SELPLG;VCAM1;ITGB2;TNF;ICAM1	BioPlanet_2019	up
BioPlanet_2019.93	Integrin beta-5 pathway	7	17	0.000103716440050625	0.00136169648711627	0	0	9.02070882557332	82.7546289429938	VCAM1;ITGB5;FN1;PLAUR;ITGB8;ITGAV;TGFBR1	BioPlanet_2019	up
BioPlanet_2019.94	Integrin cell surface interactions	17	85	0.000105213914105394	0.00136666158641156	0	0	3.23407977606718	29.6226022299396	ITGB1;ITGAM;VCAM1;ITGB5;SYK;ITGB2;FN1;ICAM1;APBB1IP;RAP1B;RAP1A;ITGAD;ITGAX;SPP1;ITGB8;ITGAV;ITGA5	BioPlanet_2019	up
BioPlanet_2019.95	Cell surface interactions at the vascular wall	18	94	0.00012018522239926	0.00154469638473154	0	0	3.06468376824414	27.6632959686023	ITGB1;LYN;CD84;ITGAM;FCER1G;SELPLG;PROS1;ITGB2;FN1;MERTK;NRAS;SLC7A7;INPP5D;ITGAX;ITGAV;CD48;PTPN6;ITGA5	BioPlanet_2019	up
BioPlanet_2019.96	Integrin beta-2 pathway	9	29	0.000139923276718687	0.0017796491757658	0	0	5.80396659707724	51.506815826067	ITGAM;VCAM1;ITGAD;ITGB2;ITGAX;PLAUR;PLAT;TGFBI;ICAM1	BioPlanet_2019	up
BioPlanet_2019.97	Apoptosis modulation and signaling	16	80	0.000166362178532935	0.00209410536070839	0	0	3.23251748251748	28.1272444934169	HRK;APAF1;TNFRSF11B;CFLAR;NFKBIA;CASP8;BCL2L11;CAPNS1;CASP6;CASP3;BCL2;BIRC5;FAS;BIRC2;MYD88;MCL1	BioPlanet_2019	up
BioPlanet_2019.98	Alpha-4 beta-7 integrin signaling	5	9	0.000193180272131012	0.00240686849257108	0	0	16.0912560721721	137.610599635059	ITGB1;VCAM1;PXN;CD44;RHOA	BioPlanet_2019	up
BioPlanet_2019.99	HIV-1 Nef as negative effector of Fas and TNF	13	58	0.000204613146427519	0.00252356213927273	0	0	3.73136388307358	31.6956580107824	RB1;GSN;APAF1;CFLAR;TNF;NFKBIA;CASP8;CASP6;CASP3;ARHGDIB;BCL2;FAS;BIRC2	BioPlanet_2019	up
BioPlanet_2019.100	NF-kappaB activation by non-typeable Hemophilus influenzae	9	31	0.000246910051394871	0.00295565855640331	0	0	5.2757639020687	43.8230613767665	NFKBIA;SMAD3;TGFB1;IL1B;TNF;TGFBR1;MYD88;TGFBR2;TLR2	BioPlanet_2019	up
BioPlanet_2019.101	Prostaglandin biosynthesis and regulation	9	31	0.000246910051394871	0.00295565855640331	0	0	5.2757639020687	43.8230613767665	HPGD;ANXA2;ANXA3;ANXA4;TBXAS1;S100A6;PLA2G4A;PTGS1;S100A10	BioPlanet_2019	up
BioPlanet_2019.102	Signal amplification	9	31	0.000246910051394871	0.00295565855640331	0	0	5.2757639020687	43.8230613767665	GNA13;P2RY12;GNA15;GNGT2;GNG5;GNB4;PLA2G4A;GNG12;GNAI2	BioPlanet_2019	up
BioPlanet_2019.103	Adhesion and diapedesis of lymphocytes	6	14	0.000255791385981007	0.0030322454590564	0	0	9.659375	79.8941235373215	ITGB1;IL1A;VCAM1;ITGB2;CD34;ICAM1	BioPlanet_2019	up
BioPlanet_2019.104	Interleukin-2 receptor beta chain in T cell activation	12	52	0.000266600551795611	0.00310018355945182	0	0	3.87322175732218	31.8756819279994	RB1;SOCS3;CCND1;SYK;MYC;BCL2;FAS;PTPN6;CFLAR;NMI;IL2RG;PIK3CG	BioPlanet_2019	up
BioPlanet_2019.105	Signaling events mediated by stem cell factor receptor (c-Kit)	12	52	0.000266600551795611	0.00310018355945182	0	0	3.87322175732218	31.8756819279994	LYN;DOK1;TEC;PTPRO;KIT;STAT3;BCL2;STAP1;MITF;PTPN6;VAV1;SH2B2	BioPlanet_2019	up
BioPlanet_2019.106	Amino sugar and nucleotide sugar metabolism	11	45	0.00027865080380687	0.00320974180611498	0	0	4.17544578807133	34.1783251111664	CYB5R1;CYB5R3;UGP2;GFPT2;HEXA;UAP1L1;GFPT1;NPL;RENBP;HK2;PGM1	BioPlanet_2019	up
BioPlanet_2019.107	Syndecan 4 pathway	9	32	0.000321663463044745	0.00367057091941713	0	0	5.04611055641282	40.5808448355592	ITGB1;SDCBP;SDC4;TNFRSF13B;CCL5;FN1;ITGA5;TFPI;RHOA	BioPlanet_2019	up
BioPlanet_2019.108	Natural killer cell-mediated cytotoxicity	22	137	0.000330878727828483	0.00374076783961647	0	0	2.47714948705423	19.8512780819203	IFNAR2;FCER1G;SYK;ITGB2;NFATC1;TNF;PIK3CG;VAV1;ICAM1;PIK3R5;NRAS;TYROBP;PPP3R2;CASP3;SH3BP2;PLCG2;RAC2;FAS;CD48;LCP2;PTPN6;HCST	BioPlanet_2019	up
BioPlanet_2019.109	NOD signaling pathway	16	85	0.000344918251717949	0.00386371729676711	0	0	2.99746630181413	23.8964102050737	IL18;CXCL1;TNF;MAPK13;PYCARD;NFKBIA;CASP8;AIM2;CCL7;IL1B;CCL5;CASP4;TRIP6;CASP1;CCL2;BIRC2	BioPlanet_2019	up
BioPlanet_2019.110	MSP/RON receptor signaling pathway	4	6	0.000362585653911255	0.00402470075841493	0	0	25.7309292649098	203.846849864195	CSF1;IL1B;CCL2;TNF	BioPlanet_2019	up
BioPlanet_2019.111	Kit receptor signaling pathway	12	54	0.000387377354448032	0.00422310490875935	0	0	3.68838414026699	28.9763561900127	LYN;DOK1;TEC;INPP5D;KIT;STAT3;BTK;BCL2;MITF;PTPN6;JUNB;VAV1	BioPlanet_2019	up
BioPlanet_2019.112	RANKL signaling pathway	12	54	0.000387377354448032	0.00422310490875935	0	0	3.68838414026699	28.9763561900127	LYN;NFKBIA;SPI1;CALCR;VCAM1;SYK;MITF;TNFRSF11B;NFATC1;ICAM1;RELB;NFKB2	BioPlanet_2019	up
BioPlanet_2019.113	Adhesion and diapedesis of granulocytes	6	15	0.000400294576060677	0.0043253068793813	0	0	8.58564814814815	67.168185655155	IL1A;ITGAM;SELPLG;ITGB2;TNF;ICAM1	BioPlanet_2019	up
BioPlanet_2019.114	Colorectal cancer	13	62	0.00041114893443366	0.0043972786394204	0	0	3.42602218835894	26.7111705537161	SMAD3;TGFB1;PIK3CG;RHOA;TGFBR1;TGFBR2;PIK3R5;CCND1;CASP3;MYC;RAC2;BCL2;BIRC5	BioPlanet_2019	up
BioPlanet_2019.115	Negative regulators of RIG-I/MDA5 signaling	9	33	0.00041416198519882	0.0043972786394204	0	0	4.83559498956159	37.6656746751114	IFIH1;RNF125;UBA7;DDX58;UBE2D3;NLRC5;TRIM25;UBE2L6;ISG15	BioPlanet_2019	up
BioPlanet_2019.116	MicroRNA regulation of DNA damage response	14	70	0.000417759477618974	0.0043972786394204	0	0	3.22939944134078	25.126680482607	RB1;CDKN1A;APAF1;GADD45B;GADD45A;GADD45G;CCNB2;CASP8;CCND1;CASP3;CHEK2;MYC;CDK1;FAS	BioPlanet_2019	up
BioPlanet_2019.117	Fc epsilon receptor I signaling pathway	15	79	0.000474395954338297	0.00495074752347915	0	0	3.02836740041929	23.1775137129268	LYN;FCER1G;SYK;PLA2G4A;TNF;PIK3CG;VAV1;PIK3R5;MAPK13;NRAS;INPP5D;RAC2;BTK;PLCG2;LCP2	BioPlanet_2019	up
BioPlanet_2019.118	Cytosolic sensors of pathogen-associated DNA	7	21	0.000479673811514257	0.00496340443948227	0	0	6.44197359277276	49.2321663278014	ZBP1;NFKBIA;RIPK3;SAA1;S100B;TLR3;NFKB2	BioPlanet_2019	up
BioPlanet_2019.119	Amoebiasis	18	105	0.000501741715041825	0.00514812297534511	0	0	2.67560127499276	20.3276802375276	ARG2;TGFB1;ITGAM;ITGB2;FN1;HSPB1;CXCL1;TNF;PIK3CG;PIK3R5;GNA15;CASP3;IL1B;IL12B;CD14;RAB7B;PLCB2;TLR2	BioPlanet_2019	up
BioPlanet_2019.120	Rho GTPase cycle	20	123	0.000513093188942797	0.00522072319749296	0	0	2.51242527812198	19.0317548273173	ARHGAP9;STARD8;RASGRF2;ARHGAP19;ARHGAP18;RHOH;RHOC;ARHGAP25;RHOD;RHOA;VAV1;FGD2;ARHGAP31;ARHGAP30;ARHGDIB;RHOJ;RAC2;RHOU;A2M;RHOQ	BioPlanet_2019	up
BioPlanet_2019.121	Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family	17	97	0.000546570249525401	0.00551539069975632	0	0	2.7471833449965	20.6364229305702	CTSA;HRK;CTSZ;HIF1A;CTSS;BCL2L11;CASP8;CAPN6;CAPNS1;CDK1;CAPN3;CTSH;RAD9B;CTSE;CTSD;CTSC;CTSB	BioPlanet_2019	up
BioPlanet_2019.122	Cell-extracellular matrix interactions	6	16	0.000601431842861652	0.00597031122060225	0	0	7.72666666666667	57.3024847875126	ITGB1;VASP;PXN;FLNA;FLNC;LIMS1	BioPlanet_2019	up
BioPlanet_2019.123	Interleukin-10 anti-inflammatory signaling pathway	6	16	0.000601431842861652	0.00597031122060225	0	0	7.72666666666667	57.3024847875126	IL1A;IL10RB;IL10RA;STAT3;HMOX1;TNF	BioPlanet_2019	up
BioPlanet_2019.124	Cell cycle: G1/S checkpoint	8	28	0.000614851561753524	0.00600587005520842	0	0	5.15549374130737	38.1203892994761	RB1;DHFR;CDKN1A;SMAD3;TGFB1;CCND1;HDAC1;CDK1	BioPlanet_2019	up
BioPlanet_2019.125	G-protein beta-gamma signalling	8	28	0.000614851561753524	0.00600587005520842	0	0	5.15549374130737	38.1203892994761	GNGT2;GNG5;GNB4;GNG12;PLCB2;PIK3CG;RHOA;PIK3R5	BioPlanet_2019	up
BioPlanet_2019.126	Antigen processing and presentation	15	81	0.000625454791143255	0.0060229445569771	0	0	2.9362810494886	21.6610378155404	CD74;TAP2;TAP1;IFI30;TNF;CTSS;PSMB8;TAPBP;PSMB9;CTSL;PSME1;PSME2;B2M;CTSB;LGMN	BioPlanet_2019	up
BioPlanet_2019.127	Monocyte and its surface molecules	5	11	0.000626465158670017	0.0060229445569771	0	0	10.7263474439047	79.1112895529675	ITGB1;ITGAM;ITGB2;CD44;ICAM1	BioPlanet_2019	up
BioPlanet_2019.128	Chronic myeloid leukemia	14	73	0.000652270973294897	0.00618213435310969	0	0	3.06469557807026	22.4796967684151	RB1;CDKN1A;SMAD3;TGFB1;HDAC1;PIK3CG;TGFBR1;RUNX1;TGFBR2;PIK3R5;NFKBIA;NRAS;CCND1;MYC	BioPlanet_2019	up
