Term	list	set	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	database	direction
BioPlanet_2019.129	Opioid signaling	3	80	0.0490885613435232	0.20235803318843	0	0	3.8031374566028	11.4631478035075	GNG5;GNB4;GNAI2	BioPlanet_2019	up
BioPlanet_2019.130	Primary immunodeficiency	2	35	0.0498695827912537	0.20235803318843	0	0	5.89998507239887	17.6901849916904	TAP1;IL2RG	BioPlanet_2019	up
BioPlanet_2019.131	Signal transduction by L1	2	35	0.0498695827912537	0.20235803318843	0	0	5.89998507239887	17.6901849916904	ITGB1;NRP1	BioPlanet_2019	up
BioPlanet_2019.132	Polo-like kinase 3 (PLK3) pathway	1	5	0.0502147711986104	0.20235803318843	0	0	24.2536764705882	72.5535646415355	CHEK2	BioPlanet_2019	up
BioPlanet_2019.133	Serotonin and melatonin biosynthesis	1	5	0.0502147711986104	0.20235803318843	0	0	24.2536764705882	72.5535646415355	DDC	BioPlanet_2019	up
BioPlanet_2019.134	Neurophilin interactions with VEGF and VEGF receptor	1	5	0.0502147711986104	0.20235803318843	0	0	24.2536764705882	72.5535646415355	NRP1	BioPlanet_2019	up
BioPlanet_2019.135	Antigen processing and presentation	3	81	0.0506054192231394	0.202421676892558	0	0	3.7541888804265	11.2013606326443	PSME1;TAP1;PSME2	BioPlanet_2019	up
BioPlanet_2019.136	Platelet aggregation (plug formation)	2	37	0.055088457094632	0.213265996386625	0	0	5.56228008444757	16.124021359529	RAP1B;FN1	BioPlanet_2019	up
BioPlanet_2019.137	FRA pathway	2	37	0.055088457094632	0.213265996386625	0	0	5.56228008444757	16.124021359529	CCND1;FOSL2	BioPlanet_2019	up
BioPlanet_2019.138	Small cell lung cancer	3	84	0.0552911842483842	0.213265996386625	0	0	3.61459479281261	10.4647644747654	ITGB1;CCND1;FN1	BioPlanet_2019	up
BioPlanet_2019.139	Cell junction organization	3	84	0.0552911842483842	0.213265996386625	0	0	3.61459479281261	10.4647644747654	ITGB1;PXN;FLNA	BioPlanet_2019	up
BioPlanet_2019.140	Differentiation pathway in PC12 cells	3	84	0.0552911842483842	0.213265996386625	0	0	3.61459479281261	10.4647644747654	RAP1B;ANXA2;PLCE1	BioPlanet_2019	up
BioPlanet_2019.141	Integrin cell surface interactions	3	85	0.0568976710707483	0.217905974313504	0	0	3.57033325283748	10.2343633715313	ITGB1;RAP1B;FN1	BioPlanet_2019	up
BioPlanet_2019.142	Trefoil factor initiation of mucosal healing	2	38	0.057766932518265	0.219677067322979	0	0	5.40749863163656	15.4186104904917	ITGB1;CASP6	BioPlanet_2019	up
BioPlanet_2019.143	mRNA stability regulation by proteins that bind AU-rich elements	3	86	0.0585261810882877	0.22100795655717	0	0	3.52713825599427	10.0110097957795	PSME1;HSPB1;PSME2	BioPlanet_2019	up
BioPlanet_2019.144	Influenza factor interactions with host	1	6	0.0599524820622111	0.222207520147847	0	0	19.4019607843137	54.6010561706004	EIF2AK2	BioPlanet_2019	up
BioPlanet_2019.145	PDGF genes and receptors	1	6	0.0599524820622111	0.222207520147847	0	0	19.4019607843137	54.6010561706004	PDGFD	BioPlanet_2019	up
BioPlanet_2019.146	E-cadherin nascent AJ-like junctions pathway	2	39	0.0604898249291361	0.222207520147847	0	0	5.26108374384236	14.7588135893229	RAP1B;CCND1	BioPlanet_2019	up
BioPlanet_2019.147	FAS pathway and stress induction of heat shock protein regulation	2	39	0.0604898249291361	0.222207520147847	0	0	5.26108374384236	14.7588135893229	CASP6;HSPB1	BioPlanet_2019	up
BioPlanet_2019.148	Alpha-M beta-2 integrin signaling	2	41	0.066064152861032	0.23942713117421	0	0	4.99077933560692	13.5605912454579	RAP1B;PLAT	BioPlanet_2019	up
BioPlanet_2019.149	FOXM1 transcription factor network	2	41	0.066064152861032	0.23942713117421	0	0	4.99077933560692	13.5605912454579	CCND1;CHEK2	BioPlanet_2019	up
BioPlanet_2019.150	Neural crest differentiation	3	91	0.0669933076638478	0.240891371363757	0	0	3.32588883888389	8.99041815538008	ITGB1;NOTCH3;NOTCH4	BioPlanet_2019	up
BioPlanet_2019.151	Bladder cancer	2	42	0.0689132825595784	0.240891371363757	0	0	4.86576354679803	13.0154617568022	CCND1;PGF	BioPlanet_2019	up
BioPlanet_2019.152	Signaling events mediated by T cell protein tyrosine phosphatase (TC-PTP)	2	42	0.0689132825595784	0.240891371363757	0	0	4.86576354679803	13.0154617568022	ITGB1;EIF2AK2	BioPlanet_2019	up
BioPlanet_2019.153	Anandamide metabolism	1	7	0.0695908406161964	0.240891371363757	0	0	16.1674836601307	43.0883215712592	CNR2	BioPlanet_2019	up
BioPlanet_2019.154	Cyanoamino acid metabolism	1	7	0.0695908406161964	0.240891371363757	0	0	16.1674836601307	43.0883215712592	GGT5	BioPlanet_2019	up
BioPlanet_2019.155	Endothelial NOS activation	1	7	0.0695908406161964	0.240891371363757	0	0	16.1674836601307	43.0883215712592	LYPLA1	BioPlanet_2019	up
BioPlanet_2019.156	Zinc efflux and compartmentalization by the SLC30 family	1	7	0.0695908406161964	0.240891371363757	0	0	16.1674836601307	43.0883215712592	SLC30A7	BioPlanet_2019	up
BioPlanet_2019.157	Integrated breast cancer pathway	4	152	0.0714118374640955	0.245620332679055	0	0	2.64179104477612	6.972456999462	CCND1;RRAS;GADD45A;CHEK2	BioPlanet_2019	up
BioPlanet_2019.158	Gastrin pathway	2	44	0.0747298503603134	0.254349177145768	0	0	4.63359136758152	12.0189598827251	ITGB1;CCND1	BioPlanet_2019	up
BioPlanet_2019.159	Myometrial relaxation and contraction pathways	4	155	0.0755242474393625	0.254349177145768	0	0	2.58890975585648	6.68793449747994	CNN2;GNG5;GPR182;GNB4	BioPlanet_2019	up
BioPlanet_2019.160	Wnt interactions in lipid metabolism and immune response	2	45	0.0776950947535455	0.254349177145768	0	0	4.52560430748081	11.5627522560405	CCND1;CXCL1	BioPlanet_2019	up
BioPlanet_2019.161	Integrin-linked kinase signaling	2	45	0.0776950947535455	0.254349177145768	0	0	4.52560430748081	11.5627522560405	CCND1;PXN	BioPlanet_2019	up
BioPlanet_2019.162	Interleukin-3, interleukin-5, and GM-CSF signaling	2	45	0.0776950947535455	0.254349177145768	0	0	4.52560430748081	11.5627522560405	IL3RA;IL2RG	BioPlanet_2019	up
BioPlanet_2019.163	Sema4D-mediated inhibition of cell attachment and migration	1	8	0.0791308551120166	0.254349177145768	0	0	13.8571428571429	35.1507547272774	RRAS	BioPlanet_2019	up
BioPlanet_2019.164	Cytoskeletal remodeling regulation and cell spreading by IPP complex components	1	8	0.0791308551120166	0.254349177145768	0	0	13.8571428571429	35.1507547272774	PXN	BioPlanet_2019	up
BioPlanet_2019.165	Dissolution of fibrin clot	1	8	0.0791308551120166	0.254349177145768	0	0	13.8571428571429	35.1507547272774	PLAT	BioPlanet_2019	up
BioPlanet_2019.166	Vitamin C (ascorbate) metabolism	1	8	0.0791308551120166	0.254349177145768	0	0	13.8571428571429	35.1507547272774	CYB5R3	BioPlanet_2019	up
BioPlanet_2019.167	Lysosphingolipid and lysophosphatidic acid (LPA) G-protein coupled receptors	1	8	0.0791308551120166	0.254349177145768	0	0	13.8571428571429	35.1507547272774	S1PR3	BioPlanet_2019	up
BioPlanet_2019.168	Mitotic metaphase/anaphase transition	1	8	0.0791308551120166	0.254349177145768	0	0	13.8571428571429	35.1507547272774	STAG2	BioPlanet_2019	up
BioPlanet_2019.169	Agrin in postsynaptic differentiation	2	47	0.0837341558497463	0.265979083287429	0	0	4.3240284619595	10.7240589214336	ITGB1;PXN	BioPlanet_2019	up
BioPlanet_2019.170	Delta Np63 pathway	2	47	0.0837341558497463	0.265979083287429	0	0	4.3240284619595	10.7240589214336	CEBPD;FOSL2	BioPlanet_2019	up
BioPlanet_2019.171	ATM pathway	2	48	0.0868058863042594	0.2733125876739	0	0	4.22981366459627	10.3380065557702	GADD45A;CHEK2	BioPlanet_2019	up
BioPlanet_2019.172	West Nile virus infection	1	9	0.0885735237832085	0.2733125876739	0	0	12.124387254902	29.3885725762634	CASP6	BioPlanet_2019	up
BioPlanet_2019.173	cAMP receptor, G-protein-independent pathways inferred from amoeba model	1	9	0.0885735237832085	0.2733125876739	0	0	12.124387254902	29.3885725762634	STAT2	BioPlanet_2019	up
BioPlanet_2019.174	G2/M DNA damage checkpoint	1	9	0.0885735237832085	0.2733125876739	0	0	12.124387254902	29.3885725762634	CHEK2	BioPlanet_2019	up
BioPlanet_2019.175	Inhibition of matrix metalloproteinases	1	9	0.0885735237832085	0.2733125876739	0	0	12.124387254902	29.3885725762634	TIMP1	BioPlanet_2019	up
BioPlanet_2019.176	Muscle contraction	2	49	0.0899110548503563	0.275863463745412	0	0	4.13960800754638	9.97204403569967	TPM4;PXN	BioPlanet_2019	up
BioPlanet_2019.177	Aquaporin-mediated transport	2	50	0.0930486614402728	0.283404784499092	0	0	4.05316091954023	9.62476838242684	GNG5;GNB4	BioPlanet_2019	up
BioPlanet_2019.178	Amoebiasis	3	105	0.0934186141497008	0.283404784499092	0	0	2.86735585323238	6.79753918500045	FN1;HSPB1;CXCL1	BioPlanet_2019	up
BioPlanet_2019.179	Type I interferon (interferon-alpha/beta) pathway	2	51	0.0962177228731326	0.285820058563769	0	0	3.97024228410576	9.29489980547332	STAT2;IRF9	BioPlanet_2019	up
BioPlanet_2019.180	Glutathione metabolism	2	51	0.0962177228731326	0.285820058563769	0	0	3.97024228410576	9.29489980547332	GGT5;ODC1	BioPlanet_2019	up
BioPlanet_2019.181	TRAF6-mediated IRF7 activation in TLR7/8 or 9 signaling	1	10	0.0979198348783283	0.285820058563769	0	0	10.776688453159	25.0407795287958	IRF7	BioPlanet_2019	up
BioPlanet_2019.182	Taurine and hypotaurine metabolism	1	10	0.0979198348783283	0.285820058563769	0	0	10.776688453159	25.0407795287958	GGT5	BioPlanet_2019	up
BioPlanet_2019.183	Deregulation of CDK5 in Alzheimer's disease	1	10	0.0979198348783283	0.285820058563769	0	0	10.776688453159	25.0407795287958	CAPNS1	BioPlanet_2019	up
BioPlanet_2019.184	Glycoprotein 1b-IX-V activation signaling	1	10	0.0979198348783283	0.285820058563769	0	0	10.776688453159	25.0407795287958	FLNA	BioPlanet_2019	up
BioPlanet_2019.185	NODAL signaling regulation	1	10	0.0979198348783283	0.285820058563769	0	0	10.776688453159	25.0407795287958	TDGF1	BioPlanet_2019	up
BioPlanet_2019.186	Vitamin B12 metabolism	2	52	0.0994172724880172	0.288630791094244	0	0	3.89064039408867	8.9812687208492	TCN2;PLAT	BioPlanet_2019	up
BioPlanet_2019.187	Signal transduction	15	1020	0.102469049766198	0.294835289299771	0	0	1.47604084838963	3.36270811231971	JAG2;ITGB1;NRP1;NOTCH3;NOTCH4;FN1;ARHGAP18;CXCL1;NTS;GNAI2;ARHGAP31;CCND1;CNR2;GNG5;GNB4	BioPlanet_2019	up
BioPlanet_2019.188	Thrombin signaling through protease-activated receptors	2	53	0.102646359978439	0.294835289299771	0	0	3.81416014681735	8.68280435437363	GNG5;GNB4	BioPlanet_2019	up
BioPlanet_2019.189	Apoptosis	5	242	0.103966025712481	0.297045787749945	0	0	2.06308016877637	4.67017623532154	CASP6;IL3RA;PSME1;IRF7;PSME2	BioPlanet_2019	up
BioPlanet_2019.190	BTG family proteins and cell cycle regulation	1	11	0.107170766709907	0.298310381563658	0	0	9.69852941176471	21.6600338200992	CCND1	BioPlanet_2019	up
BioPlanet_2019.191	eIF2 regulation	1	11	0.107170766709907	0.298310381563658	0	0	9.69852941176471	21.6600338200992	EIF2AK2	BioPlanet_2019	up
BioPlanet_2019.192	p38 gamma/delta MAPK pathway	1	11	0.107170766709907	0.298310381563658	0	0	9.69852941176471	21.6600338200992	CCND1	BioPlanet_2019	up
BioPlanet_2019.193	Glutathione biosynthesis and recycling	1	11	0.107170766709907	0.298310381563658	0	0	9.69852941176471	21.6600338200992	GGT5	BioPlanet_2019	up
BioPlanet_2019.194	Monocyte and its surface molecules	1	11	0.107170766709907	0.298310381563658	0	0	9.69852941176471	21.6600338200992	ITGB1	BioPlanet_2019	up
BioPlanet_2019.195	S phase	3	112	0.108007173248126	0.299096787456349	0	0	2.68225996911618	5.96952415358807	CCND1;PSME1;PSME2	BioPlanet_2019	up
BioPlanet_2019.196	Cytosolic DNA-sensing pathway	2	56	0.112501586774202	0.30995335131668	0	0	3.60171501550812	7.86898357522016	DDX58;IRF7	BioPlanet_2019	up
BioPlanet_2019.197	Parkin role in the ubiquitin-proteasomal pathway	1	12	0.116327287774625	0.315661986926117	0	0	8.81639928698752	18.9671395732313	UBE2L6	BioPlanet_2019	up
BioPlanet_2019.198	Phospholipase C epsilon pathway	1	12	0.116327287774625	0.315661986926117	0	0	8.81639928698752	18.9671395732313	PLCE1	BioPlanet_2019	up
BioPlanet_2019.199	Caspase-mediated cleavage of cytoskeletal proteins	1	12	0.116327287774625	0.315661986926117	0	0	8.81639928698752	18.9671395732313	CASP6	BioPlanet_2019	up
BioPlanet_2019.200	Axon guidance	6	325	0.118174578473233	0.317090977364063	0	0	1.84080275988091	3.93120414327085	ITGB1;NRP1;RRAS;RHOC;RHOD;GNAI2	BioPlanet_2019	up
BioPlanet_2019.201	Cell cycle checkpoints	3	117	0.118934270224498	0.317090977364063	0	0	2.56396560708702	5.45915528949799	CHEK2;PSME1;PSME2	BioPlanet_2019	up
BioPlanet_2019.202	Arachidonic acid metabolism	2	58	0.119202719268342	0.317090977364063	0	0	3.47273047149894	7.38625362145029	GGT5;PTGES	BioPlanet_2019	up
BioPlanet_2019.203	Autodegradation of Cdh1 by Cdh1-APC/C	2	58	0.119202719268342	0.317090977364063	0	0	3.47273047149894	7.38625362145029	PSME1;PSME2	BioPlanet_2019	up
BioPlanet_2019.204	p53 activity regulation	3	118	0.121167511246843	0.320737529771056	0	0	2.5415411106328	5.36412914204683	CCND1;GADD45A;CHEK2	BioPlanet_2019	up
BioPlanet_2019.205	ATF2 transcription factor network	2	59	0.12258996356015	0.322919904012102	0	0	3.41163252959986	7.16071004934826	CCND1;GADD45A	BioPlanet_2019	up
BioPlanet_2019.206	Platelet adhesion to exposed collagen	1	13	0.125390356794879	0.325532657063629	0	0	8.0812908496732	16.7793745322653	ITGB1	BioPlanet_2019	up
BioPlanet_2019.207	Adenylate cyclase inhibitory pathway	1	13	0.125390356794879	0.325532657063629	0	0	8.0812908496732	16.7793745322653	GNAI2	BioPlanet_2019	up
BioPlanet_2019.208	Double stranded RNA-induced gene expression	1	13	0.125390356794879	0.325532657063629	0	0	8.0812908496732	16.7793745322653	EIF2AK2	BioPlanet_2019	up
BioPlanet_2019.209	Neurotrophic factor-mediated Trk receptor signaling	2	60	0.1260005319199	0.325551613572949	0	0	3.35264141328351	6.94489326014812	RAP1B;CCND1	BioPlanet_2019	up
BioPlanet_2019.210	Platelet amyloid precursor protein pathway	1	14	0.134360922826772	0.336322071244844	0	0	7.45927601809955	14.9724501237258	PLAT	BioPlanet_2019	up
BioPlanet_2019.211	Polyamine metabolism	1	14	0.134360922826772	0.336322071244844	0	0	7.45927601809955	14.9724501237258	ODC1	BioPlanet_2019	up
BioPlanet_2019.212	S1P/S1P4 pathway	1	14	0.134360922826772	0.336322071244844	0	0	7.45927601809955	14.9724501237258	GNAI2	BioPlanet_2019	up
BioPlanet_2019.213	Interleukin-6 regulation of target genes	1	14	0.134360922826772	0.336322071244844	0	0	7.45927601809955	14.9724501237258	TIMP1	BioPlanet_2019	up
BioPlanet_2019.214	Proteasome degradation	2	63	0.13636397636673	0.336322071244844	0	0	3.18727287410159	6.35041067046277	PSME1;PSME2	BioPlanet_2019	up
BioPlanet_2019.215	G alpha (s) signaling events	3	125	0.137219561240664	0.336322071244844	0	0	2.39486284694043	4.75661192341085	GNG5;GNB4;GNAI2	BioPlanet_2019	up
BioPlanet_2019.216	Cytokine-cytokine receptor interaction	5	265	0.137224831404967	0.336322071244844	0	0	1.87836538461538	3.73068646895981	IFNAR2;IL3RA;CXCL1;OSMR;IL2RG	BioPlanet_2019	up
BioPlanet_2019.217	MAPK cascade role in angiogenesis	2	64	0.139859706885129	0.336322071244844	0	0	3.1357063403782	6.16829639660386	NRP1;PXN	BioPlanet_2019	up
BioPlanet_2019.218	Amino acid metabolism	4	195	0.140819223155004	0.336322071244844	0	0	2.04256205881587	4.0039901139774	DDC;ODC1;PSME1;PSME2	BioPlanet_2019	up
BioPlanet_2019.219	Developmental biology	7	420	0.141590201903267	0.336322071244844	0	0	1.65913370998117	3.24330493130876	ITGB1;NRP1;RRAS;CEBPD;BNIP2;RHOC;TDGF1	BioPlanet_2019	up
BioPlanet_2019.220	Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon	1	15	0.143239925394992	0.336322071244844	0	0	6.92612044817927	13.4590745070195	IRF7	BioPlanet_2019	up
BioPlanet_2019.221	Biogenic amine biosynthesis	1	15	0.143239925394992	0.336322071244844	0	0	6.92612044817927	13.4590745070195	DDC	BioPlanet_2019	up
BioPlanet_2019.222	Sema3A/PAK-dependent axon repulsion	1	15	0.143239925394992	0.336322071244844	0	0	6.92612044817927	13.4590745070195	NRP1	BioPlanet_2019	up
BioPlanet_2019.223	Stress induction of HSP regulation	1	15	0.143239925394992	0.336322071244844	0	0	6.92612044817927	13.4590745070195	HSPB1	BioPlanet_2019	up
BioPlanet_2019.224	Coagulation intrinsic pathway	1	15	0.143239925394992	0.336322071244844	0	0	6.92612044817927	13.4590745070195	SERPING1	BioPlanet_2019	up
BioPlanet_2019.225	Fibrinolysis pathway	1	15	0.143239925394992	0.336322071244844	0	0	6.92612044817927	13.4590745070195	PLAT	BioPlanet_2019	up
BioPlanet_2019.226	Interleukin-17 signaling pathway	1	15	0.143239925394992	0.336322071244844	0	0	6.92612044817927	13.4590745070195	CD34	BioPlanet_2019	up
BioPlanet_2019.227	Mechanisms of transcriptional repression by DNA methylation	1	15	0.143239925394992	0.336322071244844	0	0	6.92612044817927	13.4590745070195	MBD2	BioPlanet_2019	up
BioPlanet_2019.228	LPA receptor mediated events	2	65	0.143374764703112	0.336322071244844	0	0	3.08577683947142	5.99348381842078	PXN;GNAI2	BioPlanet_2019	up
BioPlanet_2019.229	Retinoblastoma protein regulation	2	66	0.146908391934877	0.336322071244844	0	0	3.03740763546798	5.82558403919494	CCND1;CEBPD	BioPlanet_2019	up
BioPlanet_2019.230	Beta-1 integrin cell surface interactions	2	66	0.146908391934877	0.336322071244844	0	0	3.03740763546798	5.82558403919494	ITGB1;FN1	BioPlanet_2019	up
BioPlanet_2019.231	Thyroid-stimulating hormone signaling pathway	2	66	0.146908391934877	0.336322071244844	0	0	3.03740763546798	5.82558403919494	RAP1B;GNAI2	BioPlanet_2019	up
BioPlanet_2019.232	Telomerase regulation	2	67	0.150459844021644	0.336322071244844	0	0	2.99052671466465	5.66423418078225	IFNAR2;CCND1	BioPlanet_2019	up
BioPlanet_2019.233	G1 to S cell cycle control	2	67	0.150459844021644	0.336322071244844	0	0	2.99052671466465	5.66423418078225	CCND1;GADD45A	BioPlanet_2019	up
BioPlanet_2019.234	Amine-derived hormones	1	16	0.152028294472899	0.336322071244844	0	0	6.4640522875817	12.1762617824018	DDC	BioPlanet_2019	up
BioPlanet_2019.235	Rap1 signaling	1	16	0.152028294472899	0.336322071244844	0	0	6.4640522875817	12.1762617824018	RAP1B	BioPlanet_2019	up
BioPlanet_2019.236	B cell survival pathway	1	16	0.152028294472899	0.336322071244844	0	0	6.4640522875817	12.1762617824018	ITGB1	BioPlanet_2019	up
BioPlanet_2019.237	CRMPs in Sema3A signaling	1	16	0.152028294472899	0.336322071244844	0	0	6.4640522875817	12.1762617824018	NRP1	BioPlanet_2019	up
BioPlanet_2019.238	Inhibition of platelet activation by aspirin	1	16	0.152028294472899	0.336322071244844	0	0	6.4640522875817	12.1762617824018	ITGB1	BioPlanet_2019	up
BioPlanet_2019.239	Interleukin-9 signaling pathway	1	16	0.152028294472899	0.336322071244844	0	0	6.4640522875817	12.1762617824018	IL2RG	BioPlanet_2019	up
BioPlanet_2019.240	Other semaphorin interactions	1	16	0.152028294472899	0.336322071244844	0	0	6.4640522875817	12.1762617824018	ITGB1	BioPlanet_2019	up
BioPlanet_2019.241	Endocytosis	4	201	0.152109748957694	0.336322071244844	0	0	1.97974594034902	3.72816447920762	EHD2;SMURF2;CAV2;IL2RG	BioPlanet_2019	up
BioPlanet_2019.242	Activation of NF-kappaB in B cells	2	68	0.154028389665836	0.336322071244844	0	0	2.94506642782505	5.50909528736625	PSME1;PSME2	BioPlanet_2019	up
BioPlanet_2019.243	CD8/T cell receptor downstream pathway	2	68	0.154028389665836	0.336322071244844	0	0	2.94506642782505	5.50909528736625	IFNAR2;IL2RG	BioPlanet_2019	up
BioPlanet_2019.244	Insulin signaling pathway	5	277	0.156236639217894	0.336322071244844	0	0	1.79439338235294	3.3310822729412	EHD2;SNAP23;SGK3;RHOC;RHOD	BioPlanet_2019	up
BioPlanet_2019.245	Adipogenesis	3	133	0.156391806156473	0.336322071244844	0	0	2.2465727341965	4.16827047814446	CEBPD;GADD45A;STAT2	BioPlanet_2019	up
BioPlanet_2019.246	Tight junction	3	133	0.156391806156473	0.336322071244844	0	0	2.2465727341965	4.16827047814446	RRAS;RRAS2;GNAI2	BioPlanet_2019	up
BioPlanet_2019.247	Phenylalanine metabolism	1	17	0.160726950681239	0.336322071244844	0	0	6.05974264705882	11.0775023187161	DDC	BioPlanet_2019	up
BioPlanet_2019.248	Apoptotic cleavage of cellular proteins	1	17	0.160726950681239	0.336322071244844	0	0	6.05974264705882	11.0775023187161	CASP6	BioPlanet_2019	up
BioPlanet_2019.249	Cell to cell adhesion signaling	1	17	0.160726950681239	0.336322071244844	0	0	6.05974264705882	11.0775023187161	PXN	BioPlanet_2019	up
BioPlanet_2019.250	Cells and molecules involved in local acute inflammatory response	1	17	0.160726950681239	0.336322071244844	0	0	6.05974264705882	11.0775023187161	ITGB1	BioPlanet_2019	up
BioPlanet_2019.251	Zinc transporters	1	17	0.160726950681239	0.336322071244844	0	0	6.05974264705882	11.0775023187161	SLC30A7	BioPlanet_2019	up
BioPlanet_2019.252	Integrin beta-5 pathway	1	17	0.160726950681239	0.336322071244844	0	0	6.05974264705882	11.0775023187161	FN1	BioPlanet_2019	up
BioPlanet_2019.253	Nitric oxide metabolism	1	17	0.160726950681239	0.336322071244844	0	0	6.05974264705882	11.0775023187161	LYPLA1	BioPlanet_2019	up
BioPlanet_2019.254	Pancreatic cancer	2	70	0.16121390096408	0.336322071244844	0	0	2.85815705592582	5.21620298878146	CCND1;PGF	BioPlanet_2019	up
BioPlanet_2019.255	Renal cell carcinoma	2	70	0.16121390096408	0.336322071244844	0	0	2.85815705592582	5.21620298878146	RAP1B;PGF	BioPlanet_2019	up
BioPlanet_2019.256	Signaling events mediated by VEGFR1 and VEGFR2	2	70	0.16121390096408	0.336322071244844	0	0	2.85815705592582	5.21620298878146	MYOF;PXN	BioPlanet_2019	up
BioPlanet_2019.257	Complement and coagulation cascades	2	70	0.16121390096408	0.336322071244844	0	0	2.85815705592582	5.21620298878146	SERPING1;PLAT	BioPlanet_2019	up
BioPlanet_2019.258	TNF-alpha effects on cytokine activity, cell motility, and apoptosis	3	135	0.161310030467434	0.336322071244844	0	0	2.21230873087309	4.03619602566045	IFNAR2;NOTCH4;CXCL1	BioPlanet_2019	up
BioPlanet_2019.259	Mitotic G1-G1/S phases	3	135	0.161310030467434	0.336322071244844	0	0	2.21230873087309	4.03619602566045	CCND1;PSME1;PSME2	BioPlanet_2019	up
BioPlanet_2019.260	Interleukin-6 signaling pathway	2	71	0.16482946809574	0.341026485715325	0	0	2.81659170414793	5.0778750775003	CEBPD;TIMP1	BioPlanet_2019	up
